-START-OF-DATA-
0.0         278.0E-6
1765.5	2.780516E-04
1766.5	2.781062E-04
1767.5	2.782204E-04
1768.5	2.783431E-04
1769.5	2.784706E-04
1770.5	2.786005E-04
1771.5	2.787328E-04
1772.5	2.788688E-04
1773.5	2.790091E-04
1774.5	2.791532E-04
1775.5	2.793018E-04
1776.5	2.794568E-04
1777.5	2.796181E-04
1778.5	2.797819E-04
1779.5	2.799432E-04
1780.5	2.800974E-04
1781.5	2.802428E-04
1782.5	2.803817E-04
1783.5	2.805183E-04
1784.5	2.806572E-04
1785.5	2.808026E-04
1786.5	2.809568E-04
1787.5	2.811181E-04
1788.5	2.812819E-04
1789.5	2.814432E-04
1790.5	2.815982E-04
1791.5	2.817468E-04
1792.5	2.818909E-04
1793.5	2.820312E-04
1794.5	2.821673E-04
1795.5	2.822990E-04
1796.5	2.824268E-04
1797.5	2.825509E-04
1798.5	2.826712E-04
1799.5	2.827873E-04
1800.5	2.828990E-04
1801.5	2.830068E-04
1802.5	2.831109E-04
1803.5	2.832113E-04
1804.5	2.833074E-04
1805.5	2.833996E-04
1806.5	2.834898E-04
1807.5	2.835780E-04
1808.5	2.836612E-04
1809.5	2.837351E-04
1810.5	2.837968E-04
1811.5	2.838467E-04
1812.5	2.838885E-04
1813.5	2.839261E-04
1814.5	2.839627E-04
1815.5	2.840011E-04
1816.5	2.840427E-04
1817.5	2.840861E-04
1818.5	2.841285E-04
1819.5	2.841667E-04
1820.5	2.841982E-04
1821.5	2.842233E-04
1822.5	2.842443E-04
1823.5	2.842631E-04
1824.5	2.842813E-04
1825.5	2.843003E-04
1826.5	2.843200E-04
1827.5	2.843400E-04
1828.5	2.843600E-04
1829.5	2.843800E-04
1830.5	2.844000E-04
1831.5	2.843850E-04
1832.5	2.842800E-04
1833.5	2.841250E-04
1834.5	2.839750E-04
1835.5	2.838250E-04
1836.5	2.836750E-04
1837.5	2.835250E-04
1838.5	2.834250E-04
1839.5	2.834000E-04
1840.5	2.834000E-04
1841.5	2.834250E-04
1842.5	2.835000E-04
1843.5	2.836000E-04
1844.5	2.837250E-04
1845.5	2.839000E-04
1846.5	2.840750E-04
1847.5	2.842250E-04
1848.5	2.844000E-04
1849.5	2.845750E-04
1850.5	2.847250E-04
1851.5	2.848750E-04
1852.5	2.850000E-04
1853.5	2.851250E-04
1854.5	2.852750E-04
1855.5	2.854250E-04
1856.5	2.855750E-04
1857.5	2.857250E-04
1858.5	2.859000E-04
1859.5	2.860750E-04
1860.5	2.862250E-04
1861.5	2.863750E-04
1862.5	2.865000E-04
1863.5	2.866250E-04
1864.5	2.867750E-04
1865.5	2.869000E-04
1866.5	2.870000E-04
1867.5	2.871000E-04
1868.5	2.872250E-04
1869.5	2.873750E-04
1870.5	2.875250E-04
1871.5	2.877000E-04
1872.5	2.879000E-04
1873.5	2.881250E-04
1874.5	2.884000E-04
1875.5	2.887000E-04
1876.5	2.890250E-04
1877.5	2.894000E-04
1878.5	2.898000E-04
1879.5	2.902250E-04
1880.5	2.907000E-04
1881.5	2.912000E-04
1882.5	2.916750E-04
1883.5	2.921250E-04
1884.5	2.925750E-04
1885.5	2.929750E-04
1886.5	2.933000E-04
1887.5	2.935750E-04
1888.5	2.938000E-04
1889.5	2.940000E-04
1890.5	2.941750E-04
1891.5	2.943250E-04
1892.5	2.944750E-04
1893.5	2.946000E-04
1894.5	2.947000E-04
1895.5	2.948000E-04
1896.5	2.949000E-04
1897.5	2.950250E-04
1898.5	2.952250E-04
1899.5	2.955000E-04
1900.5	2.958000E-04
1901.5	2.961250E-04
1902.5	2.964750E-04
1903.5	2.968250E-04
1904.5	2.972000E-04
1905.5	2.976250E-04
1906.5	2.980750E-04
1907.5	2.985000E-04
1908.5	2.989000E-04
1909.5	2.993000E-04
1910.5	2.997000E-04
1911.5	3.000750E-04
1912.5	3.004250E-04
1913.5	3.007750E-04
1914.5	3.011000E-04
1915.5	3.014000E-04
1916.5	3.017250E-04
1917.5	3.020750E-04
1918.5	3.024000E-04
1919.5	3.027000E-04
1920.5	3.030250E-04
1921.5	3.034000E-04
1922.5	3.037750E-04
1923.5	3.041250E-04
1924.5	3.045250E-04
1925.5	3.049750E-04
1926.5	3.054000E-04
1927.5	3.058250E-04
1928.5	3.063000E-04
1929.5	3.067750E-04
1930.5	3.072250E-04
1931.5	3.077000E-04
1932.5	3.081750E-04
1933.5	3.086000E-04
1934.5	3.090000E-04
1935.5	3.094000E-04
1936.5	3.097500E-04
1937.5	3.100000E-04
1938.5	3.101750E-04
1939.5	3.103000E-04
1940.5	3.103750E-04
1941.5	3.103750E-04
1942.5	3.103000E-04
1943.5	3.102000E-04
1944.5	3.101250E-04
1945.5	3.101000E-04
1946.5	3.101250E-04
1947.5	3.102000E-04
1948.5	3.103250E-04
1949.5	3.105000E-04
1950.5	3.107500E-04
1951.5	3.111000E-04
1952.5	3.115000E-04
1953.5	3.119250E-04
1954.5	3.124250E-04
1955.5	3.130000E-04
1956.5	3.136000E-04
1957.5	3.142250E-04
1958.5	3.148475E-04
1959.5	3.155000E-04
1960.5	3.162725E-04
1961.5	3.170750E-04
1962.5	3.177950E-04
1963.5	3.183975E-04
1964.5	3.189250E-04
1965.5	3.196475E-04
1966.5	3.206475E-04
1967.5	3.216050E-04
1968.5	3.226350E-04
1969.5	3.239025E-04
1970.5	3.249850E-04
1971.5	3.258550E-04
1972.5	3.271400E-04
1973.5	3.286775E-04
1974.5	3.297425E-04
1975.5	3.305850E-04
1976.5	3.317475E-04
1977.5	3.332725E-04
1978.5	3.348475E-04
1979.5	3.365250E-04
1980.5	3.383600E-04
1981.5	3.397275E-04
1982.5	3.407925E-04
1983.5	3.421975E-04
1984.5	3.437825E-04
1985.5	3.452825E-04
1986.5	3.467975E-04
1987.5	3.486450E-04
1988.5	3.507375E-04
1989.5	3.524875E-04
1990.5	3.538550E-04
1991.5	3.550175E-04
1992.5	3.558850E-04
1993.5	3.567775E-04
1994.5	3.581275E-04
1995.5	3.598375E-04
1996.5	3.614625E-04
1997.5	3.631550E-04
1998.5	3.653225E-04
1999.5	3.673475E-04
2000.5	3.688650E-04
2001.5	3.704675E-04
2002.5	3.725225E-04
2003.5	3.747600E-04
2004.5	3.768125E-04
2005.5	3.788125E-04
2006.5	3.808275E-04
2007.5	3.827775E-04
2008.5	3.848000E-04
2009.5	3.869346E-04
2010.5	3.890715E-04
2011.5	3.911665E-04
2012.5	3.932407E-04
2013.5	3.952979E-04
2014.5	3.973458E-04
2015.5	3.993872E-04
2016.5	4.014179E-04
2017.5	4.034313E-04
2018.5	4.054251E-04
2019.5	4.074008E-04
2020.5	4.093603E-04
2021.5	4.112976E-04
2022.5	4.132190E-04
2023.5	4.151445E-04
2024.5	4.170829E-04
2025.5	4.190364E-04
2026.5	4.210038E-04
2027.5	4.229781E-04
2028.5	4.249503E-04
2029.5	4.269163E-04
2030.5	4.288763E-04
2031.5	4.308320E-04
2032.5	4.328075E-04
2033.5	4.348315E-04
2034.5	4.369162E-04
2035.5	4.390679E-04
2036.5	4.412858E-04
